EPOCH                          SW_VTH        ION_NP      DEL_TIME      VX_(GSM)      VY_(GSM)      VZ_(GSM)
                                                                         (@_x_)        (@_y_)        (@_z_)
dd-mm-yyyyhh:mm:ss.ms            km/s          #/cc            ms          km/s          km/s          km/s
07-01-1997 10:39:11.277       41.3140       8.67405       6998.80      -398.795       22.2443      -32.9585
07-01-1997 10:40:34.179       39.9913       8.36628       6998.93      -398.447       19.8433      -36.7853
07-01-1997 10:41:54.011       41.1163       7.60276       6998.93      -397.440       23.7582      -37.2680
07-01-1997 10:43:16.910       39.6032       6.87291       6998.93      -398.134       30.2144      -38.2667
07-01-1997 10:44:39.812       39.7338       6.81291       6998.80      -397.557       30.1225      -39.6606
07-01-1997 10:46:02.714       39.8196       6.77976       6998.93      -398.204       29.3770      -39.7688
07-01-1997 10:47:25.617       38.8820       7.41683       6998.93      -395.705       29.3746      -40.6971
07-01-1997 10:48:45.445       38.9705       6.90058       6998.80      -394.007       29.0368      -39.0960
07-01-1997 10:50:08.347       38.9951       7.03692       6998.80      -393.600       30.7024      -40.1297
07-01-1997 10:51:31.250       40.6109       7.72993       6998.86      -393.703       22.5720      -39.9997
07-01-1997 10:52:54.152       40.5125       7.64697       6998.80      -396.503       26.4541      -32.0815
07-01-1997 10:54:17.054       40.6645       7.68729       6998.80      -398.632       22.7710      -40.0495
07-01-1997 10:55:39.953       44.6046       7.70375       6998.93      -398.802       22.4259      -37.9801
07-01-1997 10:57:02.855       47.7757       8.23456       6998.93      -400.097       21.7269      -37.3905
07-01-1997 10:58:25.757       40.5006       7.16047       6998.80      -395.471       19.9347      -41.2850
07-01-1997 10:59:45.589       42.3403       7.30539       6998.80      -394.332       23.4724      -40.4022
07-01-1997 11:01:08.492       43.8674       7.64456       6998.93      -398.787       27.1531      -38.8680
07-01-1997 11:02:31.394       46.6717       7.52689       6998.93      -394.650       26.5968      -40.8177
07-01-1997 11:03:54.292       48.3043       8.01289       6998.93      -396.697       22.7724      -40.7765
07-01-1997 11:05:17.195       51.5530       8.06439       6998.80      -394.404       22.7433      -46.5992
07-01-1997 11:06:37.027       53.0778       8.19211       6998.93      -394.022       22.3355      -47.2066
07-01-1997 11:07:59.929       54.1947       8.05151       6998.93      -391.838       24.2795      -45.6001
07-01-1997 11:09:22.828       48.1923       7.70938       6998.93      -391.428       16.7299      -36.9094
07-01-1997 11:10:42.660       49.0760       8.94762       6998.80      -391.250       14.9730      -39.8941
07-01-1997 11:12:05.527       48.0815       8.75134       6963.83      -389.231       9.62113      -40.3800
07-01-1997 11:13:28.464       48.5291       8.40369       6998.93      -396.147       15.7581      -35.5344
07-01-1997 11:14:51.332       55.6344       7.97194       6963.83      -407.631       17.8129      -15.6223
07-01-1997 11:16:14.265       54.4369       7.88212       6998.80      -405.495       19.2435      -19.1505
07-01-1997 11:17:34.097       56.1256       7.73314       6998.93      -406.308       21.8315      -21.1577
07-01-1997 11:18:57.000       53.2331       7.70011       6998.93      -401.771       20.9574      -20.1729
07-01-1997 11:20:16.832       54.6645       8.83370       6998.80      -398.395       22.8754      -21.0602
07-01-1997 11:20:41.336  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 11:22:13.335  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 11:24:22.464       46.7243       8.44412       6998.93      -405.606       24.1186      -31.5275
07-01-1997 11:25:45.367       44.9000       8.12625       6998.93      -404.293       25.2978      -31.0277
07-01-1997 11:27:05.199       45.5131       8.35437       6998.80      -404.341       25.8216      -32.2454
07-01-1997 11:28:28.101       43.3050       8.39369       6998.80      -406.627       24.4441      -28.4403
07-01-1997 11:29:50.999       43.5738       8.33381       6998.93      -405.670       26.7412      -30.8180
07-01-1997 11:31:13.902       45.5698       8.43412       6998.80      -405.539       21.3009      -32.2129
07-01-1997 11:32:37.621       44.4461       8.73343       7816.50      -405.311       27.2567      -35.9906
07-01-1997 11:33:56.636       44.3204       9.17398       6998.93      -403.286       21.7697      -29.5623
07-01-1997 11:35:19.535       44.3395       9.90971       6998.93      -401.825       19.8146      -26.2450
07-01-1997 11:36:42.437       44.1810       9.95747       6998.80      -400.279       15.9619      -27.7491
07-01-1997 11:38:05.339       45.1570       10.0351       6998.93      -398.711       16.9157      -33.8693
07-01-1997 11:39:28.242       42.9083       9.81685       6998.93      -399.412       16.1831      -38.9586
07-01-1997 11:40:51.144       43.6201       9.57944       6998.93      -397.662       13.2756      -32.5149
07-01-1997 11:42:14.042       43.6107       8.94778       6998.80      -403.088       19.3685      -41.0943
07-01-1997 11:43:36.296       43.8018       8.85348       9070.90      -405.608       13.2602      -38.5645
07-01-1997 11:44:56.128       43.7601       8.93639       9070.90      -404.048       15.4646      -40.6933
07-01-1997 11:46:19.679       39.9011       8.68496       6998.93      -404.989       19.9673      -35.3719
07-01-1997 11:47:42.582       40.3865       8.28022       6998.80      -404.739       19.5762      -36.8758
07-01-1997 11:49:05.480       39.5463       8.26687       6998.93      -402.500       24.1656      -37.2292
07-01-1997 11:50:28.382       39.9938       8.01246       6998.93      -404.883       21.2801      -34.6715
07-01-1997 11:51:48.179       40.2768       8.18581       6963.83      -405.143       18.2244      -35.8676
07-01-1997 11:53:12.003       47.2432       9.16317       7535.50      -410.609       19.6617      -34.4572
07-01-1997 11:54:34.019       47.5719       9.62769       6998.80      -408.063       28.0806      -39.6741
07-01-1997 11:55:57.804       45.6620       9.16240       7535.67      -408.750       20.3783      -31.1951
07-01-1997 11:57:20.707       45.6379       8.97715       7535.50      -410.216       20.5694      -29.6721
07-01-1997 11:58:39.652       47.7205       9.71985       6998.80      -407.870       21.5753      -30.3448
07-01-1997 12:00:03.441       44.9681       9.34800       7535.50      -410.677       19.2350      -39.6763
07-01-1997 12:01:25.457       46.6452       9.05534       6998.80      -406.582       28.0048      -37.9407
07-01-1997 12:02:45.285       49.3328       9.52227       6998.80      -404.431       26.9853      -34.8817
07-01-1997 12:04:08.187       49.7832       9.48908       6998.80      -408.416       30.2309      -38.9977
07-01-1997 12:05:28.019       48.4373       9.81740       6998.80      -408.308       30.0466      -40.9891
07-01-1997 12:06:51.738       50.2022       8.83541       7816.50      -408.889       24.4059      -32.0093
07-01-1997 12:08:14.640       49.4564       8.82811       7816.50      -409.510       19.3708      -25.2334
07-01-1997 12:09:36.722       48.2425       9.43473       6998.80      -407.682       27.7445      -41.6722
07-01-1997 12:11:00.441       47.4503       9.41773       7816.50      -408.221       20.6006      -33.1629
07-01-1997 12:12:19.457       52.1226       9.86916       6998.80      -402.273       29.4504      -44.7384
07-01-1997 12:13:42.324       41.2006       6.57437       6963.83      -397.067       15.1692      -20.2941
07-01-1997 12:15:06.761       37.9089       7.02571       8498.97      -412.144       14.3395      0.753079
07-01-1997 12:16:29.695       51.8821       6.96503       8534.17      -413.431       23.0173      -2.66730
07-01-1997 12:17:52.597       43.1478       7.48953       8534.17      -416.888       26.8470      -8.48054
07-01-1997 12:19:15.464       40.4272       6.90618       8498.90      -418.621       21.7374      -11.1620
07-01-1997 12:20:38.402       41.6157       7.29151       8534.00      -416.526       23.7336      -8.81772
07-01-1997 12:21:59.769       35.9028       6.80841       6998.93      -407.623       28.9435      -21.6781
07-01-1997 12:23:21.132       44.3426       8.26652       8534.17      -418.401       31.3602      -14.3791
07-01-1997 12:24:44.035       43.1718       7.52841       8534.00      -408.861       24.1711      -12.2587
07-01-1997 12:26:06.937       41.9730       8.19200       8534.00      -412.199       35.7312      -15.3873
07-01-1997 12:27:29.839       40.3935       7.98005       8534.00      -414.347       22.2798      -20.0500
07-01-1997 12:28:52.738       46.5564       8.91579       8534.00      -411.341       26.9594      -20.6144
07-01-1997 12:30:12.570       42.7179       7.20527       8534.00      -417.862       25.8730      -1.04219
07-01-1997 12:31:35.472       46.8103       7.59961       8534.00      -418.675       31.2819      -5.19069
07-01-1997 12:32:58.375       45.3548       7.80020       8534.00      -415.985       36.4092      -7.55295
07-01-1997 12:34:18.207       47.1632       8.53946       8534.00      -410.276       32.5672      -23.9537
07-01-1997 12:35:41.105       47.5502       8.72902       8534.00      -411.527       32.0753      -29.6278
07-01-1997 12:37:04.007       46.4216       8.37179       8534.00      -409.609       29.7129      -22.3890
07-01-1997 12:38:26.910       42.5745       7.89965       8534.17      -410.782       32.7295      -12.5581
07-01-1997 12:39:49.812       43.2286       7.21014       8534.17      -416.352       30.1729      -8.14959
07-01-1997 12:41:09.644       44.2129       7.48626       8534.00      -417.141       31.3378      -9.36371
07-01-1997 12:42:32.542       45.3232       7.27098       8534.00      -417.875       34.3798      -13.7265
07-01-1997 12:43:52.374       46.3320       8.31499       8534.00      -412.272       27.9872      -19.8842
07-01-1997 12:45:15.277       51.7054       8.59759       8534.17      -414.234       33.2623      -17.5050
07-01-1997 12:46:39.714       49.1308       8.13033       6998.80      -420.835       31.7585      -17.6209
07-01-1997 12:47:58.011       46.8581       8.80359       8534.00      -425.720       37.5984      -20.3455
07-01-1997 12:49:22.445       49.8855       8.71538       6998.93      -421.513       29.3896      -18.5229
07-01-1997 12:50:42.277       52.1109       9.05981       6998.93      -419.618       27.3889      -16.8902
07-01-1997 12:52:05.179       57.4711       9.05952       6998.93      -416.083       23.8862      -24.0410
07-01-1997 12:53:28.082       52.8177       8.67970       6998.80      -423.808       33.5558      -17.5440
07-01-1997 12:54:50.980       50.5640       8.39632       6998.93      -420.597       30.2622      -17.8527
07-01-1997 12:56:13.882       51.7427       8.74590       6998.93      -423.470       29.2691      -23.0050
07-01-1997 12:57:33.714       52.9513       8.55450       6998.80      -417.917       24.4775      -17.4406
07-01-1997 12:58:56.617       50.4307       8.07951       6998.93      -421.275       27.9875      -20.9367
07-01-1997 13:00:19.519       50.8280       8.48139       6998.80      -417.523       24.7547      -19.3989
07-01-1997 13:01:40.886       47.8224       8.25862       8534.00      -416.529       27.7608      -23.5754
07-01-1997 13:03:03.785       46.9016       8.14814       8534.17      -416.341       27.0076      -23.0977
07-01-1997 13:04:26.687       48.6733       8.40255       8534.00      -416.518       23.9354      -20.8504
07-01-1997 13:05:49.589       43.0530       7.74604       8534.00      -412.226       24.1993      -16.0888
07-01-1997 13:07:12.488       48.9210       8.88178       8534.17      -413.463       34.5144      -16.8216
07-01-1997 13:08:32.285       47.3190       8.37336       8498.90      -411.442       24.3283      -23.0279
07-01-1997 13:09:55.222       46.3601       8.14822       8534.00      -410.570       23.5705      -21.2313
07-01-1997 13:11:19.660       44.6782       8.19316       6998.93      -418.358       26.8607      -19.9632
07-01-1997 13:12:39.457       42.7801       8.05486       6963.70      -413.774       21.3844      -22.7336
07-01-1997 13:14:02.390       43.4986       8.43081       6998.93      -413.011       19.7478      -21.4844
07-01-1997 13:15:23.757       42.6507       8.14992       8534.00      -418.495       20.8132      -18.8091
07-01-1997 13:16:46.660       43.8641       7.77564       8534.00      -417.548       22.9282      -14.4317
07-01-1997 13:18:11.097       39.9840       7.68361       6998.80      -418.867       23.2736      -14.1869
07-01-1997 13:19:30.890       43.3405       8.37414       6963.83      -415.303       13.4256      -20.1849
07-01-1997 13:20:53.792       40.5680       7.96405       6963.70      -415.363       11.9437      -17.0061
07-01-1997 13:22:16.730       42.1759       7.68652       6998.80      -417.219       21.1810      -13.0249
07-01-1997 13:23:39.632       38.1295       7.28572       6998.93      -418.475       17.6579      -15.9801
07-01-1997 13:25:00.960       44.3228       7.71894       8498.90      -414.968       21.5063      -20.9702
07-01-1997 13:26:19.257       41.0609       8.15700       6963.83      -414.809       17.8604      -18.2765
07-01-1997 13:27:45.230       45.0703       7.11127       6963.70      -419.328       19.8762      -11.1623
07-01-1997 13:29:05.093       45.3734       7.49331       6998.93      -416.311       18.8902      -23.7636
07-01-1997 13:30:27.996       47.5071       7.70458       6998.80      -415.335       19.2363      -22.7181
07-01-1997 13:31:50.898       45.2219       7.02781       6998.93      -418.281       17.1699      -18.1730
07-01-1997 13:33:13.800       45.8913       6.92603       6998.80      -425.006       14.5139      -30.9285
07-01-1997 13:34:36.699       36.9638       6.31590       6998.93      -436.711       11.5900       3.49921
07-01-1997 13:35:56.496       39.5464       5.75163       6963.70      -439.509       9.99272       4.88848
07-01-1997 13:37:19.398       39.7903       6.10121       6963.70      -439.130       5.98815      -8.13683
07-01-1997 13:38:42.300       41.4065       6.48961       6963.76      -435.085       8.29017      -14.1719
07-01-1997 13:40:05.199       42.4035       5.92580       6963.70      -439.202       8.83616      -6.43626
07-01-1997 13:41:28.101       48.5675       6.96680       6963.70      -431.174       15.9256      -10.1858
07-01-1997 13:42:51.003       43.9533       6.50203       6963.70      -434.225       15.3327      -18.5526
07-01-1997 13:44:13.902       41.6630       6.73442       6963.70      -445.874       16.2639      -16.6637
07-01-1997 13:45:36.839       40.5868       6.39183       6998.80      -445.090       15.7968      -21.8465
07-01-1997 13:46:58.171       43.5171       6.29798       8498.90      -444.250       16.4960      -16.8471
07-01-1997 13:48:21.074       41.2590       6.07222       8498.90      -447.447       18.8962      -8.50171
07-01-1997 13:49:42.472       40.3897       6.28385       6998.80      -436.518       21.6352      -7.88930
07-01-1997 13:51:05.339       45.1365       6.96907       6963.70      -429.271       21.3366      -19.0624
07-01-1997 13:52:28.242       43.6710       6.54518       6963.83      -429.832       26.3004      -9.76626
07-01-1997 13:53:48.105       44.2311       6.72900       6998.80      -425.345       23.3332      -30.0813
07-01-1997 13:55:11.007       44.3880       6.68045       6998.93      -427.593       21.1556      -30.0590
07-01-1997 13:56:33.910       45.3634       6.81052       6998.80      -425.709       21.7154      -28.7523
07-01-1997 13:57:53.742       44.5921       6.86679       6998.80      -430.056       19.1683      -21.8144
07-01-1997 13:59:16.640       46.8164       6.79940       6998.80      -429.696       18.4039      -25.3644
07-01-1997 14:00:39.542       49.7021       7.02796       6998.93      -430.239       17.8979      -26.9235
07-01-1997 14:02:02.410       47.3355       6.74123       6963.70      -430.553       19.3869      -19.8391
07-01-1997 14:03:25.312       45.2218       6.67290       6963.83      -434.309       19.4799      -19.6764
07-01-1997 14:04:45.140       48.1087       7.02895       6963.70      -430.927       15.9691      -31.7690
07-01-1997 14:06:10.429       51.8447       6.81629       6140.80      -439.545       21.4882       6.63412
07-01-1997 14:07:27.839       49.3342       6.44705       6928.60      -436.276       17.0232      -16.8939
07-01-1997 14:08:50.773       44.1751       5.85022       6963.70      -436.696       21.8637      -18.5735
07-01-1997 14:10:13.710       49.3768       6.44316       6998.93      -433.159       21.9295      -18.6366
07-01-1997 14:11:33.542       46.0559       6.70261       6998.80      -432.562       22.4438      -23.2841
07-01-1997 14:12:56.410       47.1586       6.68015       6963.83      -433.956       23.4315      -19.4619
07-01-1997 14:14:16.273       44.3415       6.10524       6998.80      -436.486       20.5084      -30.6200
07-01-1997 14:15:39.175       45.9443       6.43406       6998.93      -437.779       21.7775      -14.8610
07-01-1997 14:17:02.078       40.2063       6.79355       6998.80      -431.905       27.7634      -16.4187
07-01-1997 14:18:24.976       45.7788       6.78030       6998.93      -434.871       20.4203      -22.2963
07-01-1997 14:19:47.843       44.5611       7.21230       6963.70      -435.350       17.3152      -26.7779
07-01-1997 14:21:07.710       40.6816       6.63931       6998.80      -438.083       25.6180      -14.0060
07-01-1997 14:22:30.613       42.5289       7.04615       6998.93      -434.532       29.3869      -23.6979
07-01-1997 14:23:53.476       47.5086       7.30019       6963.70      -432.155       26.8170      -13.5828
07-01-1997 14:25:17.949       45.6487       7.22023       8534.00      -444.052       20.3592      -9.83954
07-01-1997 14:26:39.316       42.5990       6.95859       6998.80      -439.361       26.4920      -13.5242
07-01-1997 14:28:02.218       45.1610       7.28507       6998.93      -432.526       25.4175      -23.7613
07-01-1997 14:29:25.117       40.1072       7.22696       6998.80      -434.384       24.1695      -23.2357
07-01-1997 14:30:48.019       38.9980       6.97772       6998.80      -432.535       26.7026      -23.6334
07-01-1997 14:32:07.851       37.4018       7.36596       6998.80      -436.693       18.7127      -10.6928
07-01-1997 14:33:30.750       36.3314       7.46443       6998.80      -437.112       20.2099      -8.33654
07-01-1997 14:34:53.617       41.8031       7.49551       6963.70      -434.575       14.4791      -17.0978
07-01-1997 14:36:16.519       44.0868       7.73666       6963.70      -432.451       22.8103      -13.4984
07-01-1997 14:37:39.457       41.3453       7.48646       6998.93      -432.018       19.4820      -9.67405
07-01-1997 14:38:59.285       39.8904       7.37671       6998.80      -434.423       21.8092      -15.5007
07-01-1997 14:40:22.152       37.7737       7.34302       6963.83      -435.149       11.7904      -18.2822
07-01-1997 14:41:45.054       38.9602       7.06866       6963.70      -438.695       24.8561      -8.27587
07-01-1997 14:43:09.523       38.1428       7.25537       8534.00      -447.533       23.4047      -8.09778
07-01-1997 14:44:32.390       38.9256       7.48100       8498.90      -448.546       21.7799      -11.4204
07-01-1997 14:45:52.257       38.4472       7.01117       8534.17      -449.298       21.3281      -15.3275
07-01-1997 14:47:13.589       40.5351       7.45432       6963.70      -437.976       30.5991      -6.58096
07-01-1997 14:48:38.058       40.2308       6.95102       8534.17      -445.844       14.4102      -4.20264
07-01-1997 14:49:56.320       37.6855       6.36401       6963.70      -439.719       26.1205      -11.6520
07-01-1997 14:51:19.257       41.7066       7.56747       6998.80      -434.449       21.6586      -9.97087
07-01-1997 14:52:40.589       40.9926       7.94473       8498.90      -442.368       26.7096      -10.8741
07-01-1997 14:54:01.988       40.9976       7.29626       6998.93      -441.666       17.9738      -12.6726
07-01-1997 14:55:27.925       42.3144       7.65970       6963.70      -451.151       21.0570      -10.9440
07-01-1997 14:56:50.828       40.6100       7.03223       6963.70      -456.519       20.2248      -12.8078
07-01-1997 14:58:15.296       38.0469       7.22004       8534.00      -462.804       31.3491      -3.89599
07-01-1997 14:59:35.128       36.6044       7.08771       8534.00      -463.003       23.6072      -10.2651
07-01-1997 15:00:56.460       39.6667       6.52110       6963.70      -456.458       24.0918      -9.63872
07-01-1997 15:02:19.394       39.2342       6.69794       6998.86      -459.784       24.3184      -7.89306
07-01-1997 15:03:43.796       34.0115       7.29319       8498.90      -458.767       23.6374      -17.1021
07-01-1997 15:05:05.164       38.6733       6.45506       6963.70      -458.114       23.0403      -6.08689
07-01-1997 15:06:29.601       42.1533       7.00470       8499.07      -460.072       26.0928       1.12654
07-01-1997 15:07:52.535       37.0121       7.07562       8534.00      -461.073       21.9375      -12.8793
07-01-1997 15:09:13.902       36.0864       6.92318       6998.80      -459.031       29.5719      -8.21187
07-01-1997 15:10:32.164       38.5569       6.99279       8498.90      -447.096       20.7283      -20.2983
07-01-1997 15:11:55.066       39.9953       7.32573       8499.07      -448.318       22.8880      -12.3460
07-01-1997 15:13:17.999       38.1879       7.19875       8534.00      -444.872       26.7402      -6.74262
07-01-1997 15:14:40.902       39.3045       7.28326       8534.17      -444.808       23.4499      -11.1150
07-01-1997 15:16:03.769       38.1465       7.23804       8498.90      -444.797       24.3277      -8.30542
07-01-1997 15:17:25.136       37.1375       7.60324       6963.83      -450.393       21.0582      -9.20144
07-01-1997 15:18:46.500       36.1292       7.34139       8498.90      -449.445       20.8123      -10.8368
07-01-1997 15:20:09.402       36.8821       7.47819       8498.90      -449.371       21.8442      -8.79434
07-01-1997 15:21:29.269       36.6330       7.26516       8534.00      -444.572       24.5656      -11.1719
07-01-1997 15:22:52.171       34.4898       6.58333       8534.17      -443.162       28.1312      -10.9941
07-01-1997 15:24:15.070       33.8779       5.59981       8534.00      -439.902       28.7750      -10.4998
07-01-1997 15:25:37.972       39.2693       7.24986       8534.00      -441.294       27.7570      0.197282
07-01-1997 15:27:00.874       39.3248       7.06037       8534.17      -438.423       24.1372      -5.51433
07-01-1997 15:28:20.707       40.1971       7.01948       8534.00      -441.977       23.0052      -6.01346
07-01-1997 15:29:43.605       38.4512       7.07264       8534.17      -440.172       26.4450      -8.91510
07-01-1997 15:31:03.437       38.3415       6.93867       8534.00      -440.324       27.4920       2.33729
07-01-1997 15:32:26.339       40.4736       7.51733       8534.17      -439.146       23.8534      -6.67970
07-01-1997 15:33:50.777       37.3939       7.01363       6998.80      -453.094       28.8581      -1.68658
07-01-1997 15:35:10.605       35.1605       7.13216       6998.93      -454.256       28.5536      0.186016
07-01-1997 15:36:33.507       35.3004       7.18080       6998.80      -452.073       26.5432    -0.0536580
07-01-1997 15:37:53.339       35.9170       7.11348       6998.80      -453.092       26.7222      -2.75342
07-01-1997 15:39:16.242       33.4284       6.98792       6998.93      -453.901       27.8322     -0.287916
07-01-1997 15:40:39.140       35.3667       7.16638       6998.80      -452.653       25.5602    -0.0352426
07-01-1997 15:42:00.507       35.3174       7.10592       8534.17      -451.124       26.1214     -0.587147
07-01-1997 15:43:23.410       34.8203       7.35333       8534.17      -450.840       27.4414       1.38432
07-01-1997 15:44:44.777       36.5106       7.59417       6998.93      -454.224       28.2892      -4.91762
07-01-1997 15:46:07.675       34.4407       7.38488       6998.80      -452.384       28.1202      -5.09365
07-01-1997 15:47:30.578       37.7178       7.81171       6998.93      -453.662       30.3393      -4.69920
07-01-1997 15:48:53.480       40.9619       8.26630       6998.80      -452.731       27.6787      -9.35876
07-01-1997 15:50:13.277       36.9245       6.74427       6963.70      -437.842       16.7369      -4.60341
07-01-1997 15:51:36.175       37.6279       6.83787       6963.70      -433.716       13.2793      -1.58844
07-01-1997 15:52:59.078       36.2961       7.02539       6963.83      -433.509       12.3225     -0.140676
07-01-1997 15:54:21.980       36.8917       7.15964       6963.70      -435.285       11.7722       1.26457
07-01-1997 15:55:41.812       38.0562       6.81928       6963.83      -440.593       24.4074      -9.53068
07-01-1997 15:57:04.710       39.2949       7.15140       6963.70      -435.479       14.5673      -1.65502
07-01-1997 15:58:27.613       39.1807       7.28918       6963.70      -435.014       6.02863      -4.17517
07-01-1997 15:59:50.515       40.1595       7.11254       6963.83      -432.466       20.4732      -13.6598
07-01-1997 16:01:13.417       40.3653       7.26904       6963.70      -431.668       7.76904      -4.16918
07-01-1997 16:02:34.816       38.7214       6.71171       8534.00      -438.875       28.6888      -4.53057
07-01-1997 16:03:57.718       37.3005       6.65263       8534.17      -436.753       23.9836     0.0689949
07-01-1997 16:05:20.621       38.5990       6.53100       8534.00      -437.063       26.2122       1.49562
07-01-1997 16:06:41.988       38.5696       6.69812       6998.93      -435.772       16.5423       3.86598
07-01-1997 16:08:04.851       37.9431       6.55754       6963.83      -434.391       14.0037       2.13093
07-01-1997 16:09:24.683       38.4033       6.57362       6963.70      -432.459       19.3478       5.68129
07-01-1997 16:10:47.585       37.8394       6.43013       6963.70      -434.437       22.7222       2.71352
07-01-1997 16:12:10.523       38.0074       6.66373       6998.93      -434.957       12.5151       2.38993
07-01-1997 16:13:30.355       38.4844       6.87276       6998.80      -436.419       14.1671    -0.0125654
07-01-1997 16:14:53.218       39.5344       5.76033       6963.70      -441.280       21.3805      -8.12416
07-01-1997 16:16:14.585       35.4350       6.26847       8499.07      -439.745       21.7124      -10.7637
07-01-1997 16:17:35.953       37.3763       6.33624       6963.83      -434.542       17.6094      0.667259
07-01-1997 16:18:58.890       39.8519       6.20499       6998.80      -436.984       29.8901       1.15526
07-01-1997 16:20:21.757       41.2182       6.63619       6963.83      -443.068       19.3443      -10.2739
07-01-1997 16:21:46.257       41.0560       5.95074       8539.83      -443.262       24.9056      -15.7924
07-01-1997 18:19:21.851       32.0342       9.94714       7541.38      -414.815       23.1248       6.80928
07-01-1997 18:20:44.820       32.2327       9.57393       7541.38      -416.124       21.8190       5.50974
07-01-1997 18:22:04.710       33.2132       9.61448       7541.38      -416.632       13.9790       8.70407
07-01-1997 18:23:27.671       32.5840       10.0580       7541.38      -415.311       14.9637       10.3351
07-01-1997 18:24:50.640       31.3009       9.79351       7541.38      -415.897       20.1607       7.81397
07-01-1997 18:26:10.531       31.3137       9.95758       7541.38      -417.643       21.3733       7.70411
07-01-1997 18:27:33.492       32.8786       9.98683       7541.38      -414.305       23.1932       6.87066
07-01-1997 18:28:53.312       30.0088       7.28246       7822.33      -416.903       13.8208       3.35870
07-01-1997 18:30:15.500       33.0726       7.67545       8539.83      -416.530       19.9870       7.62353
07-01-1997 18:31:39.312       32.7196       7.83510       7541.38      -416.549       15.6014       5.92686
07-01-1997 18:32:58.351       33.9717       8.30791       6964.28      -414.705       14.4222       7.18047
07-01-1997 18:34:21.273       33.5471       8.38266       8504.73      -417.414       16.5201      -2.46141
07-01-1997 18:35:44.281       33.6605       9.78037       8539.78      -414.159       20.0684       4.82314
07-01-1997 18:37:07.242       33.3922       9.55365       8539.83      -414.602       19.3980       5.02177
07-01-1997 18:38:30.210       32.2318       8.27398       8539.83      -417.004       27.1955       4.24909
07-01-1997 18:39:53.171       31.5253       8.18259       8539.83      -419.921       33.0237       7.47627
07-01-1997 18:41:16.132       28.0479       6.77309       8539.83      -420.060       34.3164       1.99593
07-01-1997 18:42:39.101       26.8759       6.51455       8540.00      -423.506       21.6175      -6.63945
07-01-1997 18:44:02.875       36.2309       9.02478       6145.47      -427.384       27.1091       5.90377
07-01-1997 18:45:25.835       35.5399       8.62361       6145.47      -427.583       20.8203       4.50705
07-01-1997 18:46:48.804       35.5837       8.71653       6145.47      -420.765       19.9912       4.34612
07-01-1997 18:48:08.695       35.3411       8.63942       6145.47      -421.355       20.1038       4.39409
07-01-1997 18:49:31.656       35.7304       8.91939       6145.47      -426.886       25.3617       5.60309
07-01-1997 18:50:54.624       37.0349       9.05756       6145.47      -425.559       24.3550       5.40375
07-01-1997 18:52:13.703       28.8676       7.06880       8540.00      -420.867       22.1888      -8.30136
07-01-1997 18:53:36.624       29.1157       7.14515       8504.73      -416.574       15.7859       3.17320
07-01-1997 18:54:56.515       29.0760       6.84551       8504.73      -416.488       16.2709       2.95447
07-01-1997 18:56:19.523       28.3033       6.85665       8539.83      -416.302       18.2354       4.04720
07-01-1997 18:57:42.484       27.1203       6.89290       8539.83      -415.988       18.1906       3.42976
07-01-1997 18:59:02.374       28.2871       6.92269       8539.83      -416.189       32.1639     -0.570090
07-01-1997 19:00:25.335       28.0201       6.81464       8539.83      -415.686       18.7104       2.49651
07-01-1997 19:01:48.304       28.1682       6.92777       8539.83      -415.832       18.5936       1.99762
07-01-1997 19:03:11.226       27.8586       6.95150       8504.73      -415.741       17.7487       1.17631
07-01-1997 19:04:34.195       27.9256       6.93091       8504.73      -415.554       16.9927      0.519883
07-01-1997 19:05:57.195       27.0116       6.81678       8539.83      -415.140       17.6789       2.36280
07-01-1997 19:07:20.156       28.5197       7.03284       8539.83      -415.987       18.9174       3.33717
07-01-1997 19:08:43.085       28.0452       6.86358       8504.73      -421.243       15.1007      -7.25712
07-01-1997 19:10:06.046       29.6576       7.19853       8504.90      -416.458       26.5815     -0.311110
07-01-1997 19:11:29.015       29.6159       7.17597       8504.73      -421.028       19.0269      -6.94575
07-01-1997 19:12:51.976       34.1967       8.16400       8504.73      -421.466       19.5444      -8.90362
07-01-1997 19:14:11.867       34.2444       8.33849       8504.73      -420.987       17.9300      -10.4301
07-01-1997 19:15:34.828       31.2271       7.44797       8504.73      -421.431       16.7543      -8.87656
07-01-1997 19:16:57.796       35.1153       8.25760       8504.73      -420.741       18.9824      -11.9130
07-01-1997 19:18:17.687       32.6199       7.62859       8504.73      -418.894       19.7701      -9.69029
07-01-1997 19:19:40.648       32.5531       7.55152       8504.73      -419.663       16.2672      -10.6786
07-01-1997 19:21:00.539       36.5694       8.38913       8504.73      -419.393       17.4529      -10.9557
07-01-1997 19:22:23.507       41.5260       9.40569       8504.90      -422.228       14.6003      -2.05384
07-01-1997 19:23:46.468       41.4205       9.08657       8504.73      -421.242       17.4363      -6.87767
07-01-1997 19:25:06.359       41.9443       9.18470       8504.73      -421.834       15.9535      -6.42685
07-01-1997 19:26:29.320       45.4723       9.75131       8504.73      -417.064       18.7580      -10.5898
